Row_ID,Order_ID,Order_Date,Ship Date,Ship Mode,Customer ID,Customer Name,Profit,Discount,City,State,Postal Code,Region,Product_ID,Category,Sub_Category,Product Name,Sales,Quantity
1184,CA-2018-138779,1/14/18,1/15/18,First Class,RB-19570,Rob Beeghly,0.693,0.2,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5
1185,CA-2015-127131,11/24/15,11/30/15,Standard Class,HR-14830,Harold Ryan,4.2336,0.2,Seattle,Washington,98103,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,7
1186,CA-2015-127131,11/24/15,11/30/15,Standard Class,HR-14830,Harold Ryan,9.7176,0,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6
1187,CA-2015-127131,11/24/15,11/30/15,Standard Class,HR-14830,Harold Ryan,12.4416,0,Seattle,Washington,98103,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92,4
1188,CA-2015-127131,11/24/15,11/30/15,Standard Class,HR-14830,Harold Ryan,53.3466,0,Seattle,Washington,98103,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2
1189,CA-2018-117212,2/26/18,2/28/18,Second Class,BT-11530,Bradley Talbott,22.1184,0,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4
1190,CA-2018-117212,2/26/18,2/28/18,Second Class,BT-11530,Bradley Talbott,66.7152,0.2,Los Angeles,California,90036,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPTelephone,889.536,8
1191,CA-2018-117212,2/26/18,2/28/18,Second Class,BT-11530,Bradley Talbott,89.2224,0.2,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3
1192,CA-2018-117212,2/26/18,2/28/18,Second Class,BT-11530,Bradley Talbott,109.7208,0,Los Angeles,California,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4
1193,CA-2018-117212,2/26/18,2/28/18,Second Class,BT-11530,Bradley Talbott,11.3288,0,Los Angeles,California,90036,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4
1194,US-2016-130519,9/15/16,9/15/16,Same Day,NG-18355,Nat Gilpin,5.4432,0.2,Coral Springs,Florida,33065,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3
1195,US-2016-130519,9/15/16,9/15/16,Same Day,NG-18355,Nat Gilpin,2.5532,0.2,Coral Springs,Florida,33065,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,4
1196,US-2016-130519,9/15/16,9/15/16,Same Day,NG-18355,Nat Gilpin,2.1588,0.2,Coral Springs,Florida,33065,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,2
1197,US-2016-130519,9/15/16,9/15/16,Same Day,NG-18355,Nat Gilpin,-2.0988,0.2,Coral Springs,Florida,33065,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1
1198,CA-2017-130946,04-08-2017,04-12-2017,Standard Class,ZC-21910,Zuschuss Carroll,64.7892,0.2,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9
1199,CA-2017-130946,04-08-2017,04-12-2017,Standard Class,ZC-21910,Zuschuss Carroll,-4.1136,0.3,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,4
1200,CA-2017-130946,04-08-2017,04-12-2017,Standard Class,ZC-21910,Zuschuss Carroll,-1850.9464,0.8,Houston,Texas,77041,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4
1201,CA-2017-114727,7/18/17,7/24/17,Standard Class,LS-16945,Linda Southworth,40.8006,0.2,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3
1202,CA-2017-114727,7/18/17,7/24/17,Standard Class,LS-16945,Linda Southworth,-1.4352,0.7,Denver,Colorado,80219,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,3
1203,CA-2017-114727,7/18/17,7/24/17,Standard Class,LS-16945,Linda Southworth,10.6794,0.2,Denver,Colorado,80219,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3
1204,CA-2017-114727,7/18/17,7/24/17,Standard Class,LS-16945,Linda Southworth,0,0.2,Denver,Colorado,80219,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2
1205,CA-2017-114727,7/18/17,7/24/17,Standard Class,LS-16945,Linda Southworth,-33.804,0.2,Denver,Colorado,80219,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3
1206,CA-2018-133235,08-01-2018,08-04-2018,First Class,LH-16750,Larry Hughes,16.9975,0.2,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5
1207,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,3.363,0,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1
1208,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,3.2004,0.2,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,3
1209,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,6.8943,0,New York City,New York,10009,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,7
1210,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,10.465,0,New York City,New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7
1211,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,2.8836,0.2,New York City,New York,10009,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2
1212,CA-2017-137050,7/14/17,7/18/17,Second Class,SW-20755,Steven Ward,21.7176,0.2,New York City,New York,10009,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4
1213,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,-48.4704,0.3,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,2
1214,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,-2.3276,0.7,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2
1215,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,-3.6024,0.7,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1
1216,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,1.5768,0.2,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1
1217,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,28.764,0.2,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3
1218,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,1.7024,0.2,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2
1219,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,64.674,0.2,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3
1220,US-2018-118087,09-09-2018,9/13/18,Standard Class,SP-20620,Stefania Perrino,-386.3916,0.4,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,1931.958,7
1221,CA-2015-110184,07-12-2015,7/16/15,Standard Class,BF-11170,Ben Ferrer,44.955,0,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9
1222,CA-2015-110184,07-12-2015,7/16/15,Standard Class,BF-11170,Ben Ferrer,28.7928,0.2,Los Angeles,California,90036,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,8
1223,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,20.4822,0,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3
1224,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,34.386,0,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1
1225,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,0.6048,0.2,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1
1226,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,19.8744,0,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,40.56,4
1227,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,3.6588,0,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3
1228,CA-2017-126004,12-04-2017,12-05-2017,First Class,BM-11140,Becky Martin,11.6316,0,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2
1229,CA-2018-100013,11-06-2018,11-11-2018,Standard Class,ZC-21910,Zuschuss Carroll,7.4872,0,Los Angeles,California,90045,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2
1230,CA-2018-100013,11-06-2018,11-11-2018,Standard Class,ZC-21910,Zuschuss Carroll,2.9682,0,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,8.73,1
1231,CA-2018-100013,11-06-2018,11-11-2018,Standard Class,ZC-21910,Zuschuss Carroll,1.7608,0,Los Angeles,California,90045,West,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2
1232,CA-2016-132570,10/31/16,11-02-2016,Second Class,KT-16480,Kean Thornton,0.7228,0,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2
1233,CA-2016-132570,10/31/16,11-02-2016,Second Class,KT-16480,Kean Thornton,35.982,0,Buffalo,New York,14215,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2
1234,CA-2017-153682,5/30/17,06-01-2017,First Class,BG-11695,Brooke Gillingham,69.999,0.4,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2
1235,CA-2017-144344,10/28/17,10/28/17,Same Day,PG-18820,Patrick Gardner,13.7862,0.2,Boynton Beach,Florida,33437,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,47.952,3
1236,CA-2017-144344,10/28/17,10/28/17,Same Day,PG-18820,Patrick Gardner,-29.94,0.7,Boynton Beach,Florida,33437,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,37.425,5
1237,CA-2017-144344,10/28/17,10/28/17,Same Day,PG-18820,Patrick Gardner,0,0.2,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,63.968,2
1238,CA-2017-144344,10/28/17,10/28/17,Same Day,PG-18820,Patrick Gardner,41.262,0.2,Boynton Beach,Florida,33437,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3
1239,CA-2015-127012,08-11-2015,8/15/15,Standard Class,GM-14680,Greg Matthias,5.434,0,Seattle,Washington,98105,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1
1240,CA-2015-127012,08-11-2015,8/15/15,Standard Class,GM-14680,Greg Matthias,10.6522,0,Seattle,Washington,98105,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1
1241,CA-2015-127012,08-11-2015,8/15/15,Standard Class,GM-14680,Greg Matthias,10.7912,0,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2
1242,CA-2017-128727,8/29/17,09-04-2017,Standard Class,MO-17800,Meg O'Connel,5.5,0,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,4
1243,US-2017-162859,2/15/17,2/22/17,Standard Class,PG-18820,Patrick Gardner,124.485,0.2,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3
1244,US-2017-162859,2/15/17,2/22/17,Standard Class,PG-18820,Patrick Gardner,3.5752,0,New York City,New York,10009,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4
1245,CA-2018-133641,5/14/18,5/21/18,Standard Class,EJ-14155,Eva Jacobs,23.8581,0,Gulfport,Mississippi,39503,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,48.69,9
1246,CA-2015-168494,12-12-2015,12/14/15,Second Class,NP-18700,Nora Preis,95.586,0.2,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6
1247,CA-2015-168494,12-12-2015,12/14/15,Second Class,NP-18700,Nora Preis,135.4068,0.2,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12
1248,CA-2015-168494,12-12-2015,12/14/15,Second Class,NP-18700,Nora Preis,11.9988,0.15,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3
1249,CA-2018-115602,12/18/18,12/24/18,Standard Class,DJ-13630,Doug Jacobs,17.469,0,New York City,New York,10009,East,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,38.82,6
1250,CA-2018-115602,12/18/18,12/24/18,Standard Class,DJ-13630,Doug Jacobs,139.5702,0.1,New York City,New York,10009,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,9
1251,CA-2018-115602,12/18/18,12/24/18,Standard Class,DJ-13630,Doug Jacobs,511.368,0,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13
1252,CA-2018-115602,12/18/18,12/24/18,Standard Class,DJ-13630,Doug Jacobs,1.376,0,New York City,New York,10009,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,2
1253,CA-2016-154956,07-04-2016,07-09-2016,Standard Class,IM-15070,Irene Maddox,285.9896,0,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4
1254,CA-2018-144638,03-10-2018,3/14/18,Standard Class,MH-18115,Mick Hernandez,0.5904,0.2,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2
1255,CA-2018-144638,03-10-2018,3/14/18,Standard Class,MH-18115,Mick Hernandez,-8.379,0.4,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3
1256,CA-2018-144638,03-10-2018,3/14/18,Standard Class,MH-18115,Mick Hernandez,0.5022,0.2,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1
1257,CA-2018-144638,03-10-2018,3/14/18,Standard Class,MH-18115,Mick Hernandez,11.5164,0.2,Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2
1258,US-2017-168620,12/24/17,12/28/17,Second Class,RB-19795,Ross Baird,-20.4468,0.7,Charlotte,North Carolina,28205,South,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,27.882,3
1259,US-2017-168620,12/24/17,12/28/17,Second Class,RB-19795,Ross Baird,-47.2542,0.2,Charlotte,North Carolina,28205,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3
1260,US-2017-168620,12/24/17,12/28/17,Second Class,RB-19795,Ross Baird,76.704,0.2,Charlotte,North Carolina,28205,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8
1261,CA-2018-117079,10/23/18,10/27/18,Standard Class,JR-15700,Jocasta Rupert,107.985,0.2,Jacksonville,Florida,32216,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,863.88,3
1262,US-2017-144393,10/28/17,11-04-2017,Standard Class,SM-20950,Suzanne McNair,-14.0928,0.7,Greenville,North Carolina,27834,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4
1263,CA-2018-105053,07-07-2018,07-09-2018,Second Class,CS-12355,Christine Sundaresam,6.3336,0.2,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472,3
1264,CA-2017-155992,10-01-2017,10-02-2017,First Class,CC-12220,Chris Cortes,18.873,0,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessPhone Headsetwith In-line Volume - M214C,69.9,2
1265,CA-2017-155992,10-01-2017,10-02-2017,First Class,CC-12220,Chris Cortes,10.881,0,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5
1266,CA-2018-110380,09-02-2018,09-07-2018,Standard Class,PF-19225,Phillip Flathmann,1.7739,0,San Francisco,California,94122,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3
1267,US-2015-167738,12/24/15,12/29/15,Standard Class,JC-16105,Julie Creighton,41.4294,0,Los Angeles,California,90045,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,142.86,1
1268,US-2015-167738,12/24/15,12/29/15,Standard Class,JC-16105,Julie Creighton,18.267,0.2,Los Angeles,California,90045,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6
1269,CA-2018-121412,9/23/18,9/27/18,Standard Class,BG-11695,Brooke Gillingham,3.666,0.2,Louisville,Colorado,80027,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,29.328,3
1270,CA-2018-100426,06-04-2018,06-08-2018,Standard Class,DC-12850,Dan Campbell,5.616,0,Florence,Alabama,35630,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 _ x 11",12.48,2
1271,US-2017-103646,4/21/17,4/26/17,Standard Class,SP-20545,Sibella Parks,-12.792,0.2,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.336,4
1272,US-2017-103646,4/21/17,4/26/17,Standard Class,SP-20545,Sibella Parks,-126.8592,0.8,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3
1273,US-2017-103646,4/21/17,4/26/17,Standard Class,SP-20545,Sibella Parks,-67.272,0.8,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8
1274,CA-2017-119186,5/26/17,5/26/17,Same Day,MS-17710,Maurice Satty,3.6288,0.2,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2
1275,CA-2017-119186,5/26/17,5/26/17,Same Day,MS-17710,Maurice Satty,-88.784,0.3,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5
1276,CA-2017-119186,5/26/17,5/26/17,Same Day,MS-17710,Maurice Satty,5.2026,0.2,Fort Worth,Texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3
1277,CA-2017-119186,5/26/17,5/26/17,Same Day,MS-17710,Maurice Satty,-7.1991,0.2,Fort Worth,Texas,76106,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1
1278,CA-2017-148698,05-02-2017,05-07-2017,Standard Class,BD-11770,Bryan Davis,5.397,0.2,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3
1279,CA-2015-163293,09-08-2015,09-11-2015,First Class,KC-16255,Karen Carlisle,12.8583,0,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97,3
1280,CA-2015-163293,09-08-2015,09-11-2015,First Class,KC-16255,Karen Carlisle,30.1968,0,Macon,Georgia,31204,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",83.88,4
1281,CA-2017-160815,09-05-2017,09-06-2017,First Class,TR-21325,Toby Ritter,80.736,0,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3
1282,CA-2018-122154,04-09-2018,04-11-2018,First Class,SA-20830,Sue Ann Reed,4.914,0.2,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12,3
1283,CA-2018-122154,04-09-2018,04-11-2018,First Class,SA-20830,Sue Ann Reed,-13.363,0.7,Jacksonville,Florida,32216,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,1
1284,CA-2018-122154,04-09-2018,04-11-2018,First Class,SA-20830,Sue Ann Reed,88.074,0.2,Jacksonville,Florida,32216,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,251.64,3
